email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1139,Re: modifying classes after they're instantiated,0,LEGITIMATE,The email discusses a technical design discussion about class modification in a programming language.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email discusses a technical design discussion about class modification in a programming language.""
}
```"
1140,CONGRATULATIONS YOUR EMAIL ADDRESS HAS WON A PRIZE,1,PHISHING,"Classic phishing email with grammatical errors, unrealistic prize, and pressure to act quickly.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""Classic phishing email with grammatical errors, unrealistic prize, and pressure to act quickly.""
}
```"
1141,"Navigation System = $99.99, iPod Car Charger = $8.99, Sony Pocket PC, Seagate Hard Drive,..",0,PHISHING,"The email contains numerous grammatical errors and inconsistencies, typical of phishing attempts. It also includes generic product listings and excessive promotional language.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains numerous grammatical errors and inconsistencies, typical of phishing attempts. It also includes generic product listings and excessive promotional language.""}"
1142,50 ways to meet your lover_Suppeko,1,PHISHING,"Suspicious subject line, generic dating profile content, and a shortened URL point to a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line, generic dating profile content, and a shortened URL point to a phishing attempt.""}"
1143,Vector Compass problem,0,LEGITIMATE,"The email discusses technical issues with a hardware device and seeks help from a community, which is typical of legitimate user forums.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses technical issues with a hardware device and seeks help from a community, which is typical of legitimate user forums.""}"
1144,"Dear Colleague, Logon to (
 https://earl-secure.com/ADMIN-PORTAL/index.html )",1,PHISHING,"The email contains several red flags, including a generic greeting, urgent language, threats of malware, and a request to log in to a suspicious URL.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags, including a generic greeting, urgent language, threats of malware, and a request to log in to a suspicious URL.""}"
1145,child care center tour debriefing session room change !,0,LEGITIMATE,The email appears to be a legitimate internal communication regarding a scheduled event.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication regarding a scheduled event.""}"
1146,Dhl Shipment Arrival Notification ,1,PHISHING,"The email contains several red flags, including grammatical errors, suspicious formatting, and a request to download an attachment from an untrusted source.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags, including grammatical errors, suspicious formatting, and a request to download an attachment from an untrusted source.""}"
1147,Re: [opensuse] amavisd warning failure?,0,LEGITIMATE,The email appears to be a genuine technical discussion about a script issue.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine technical discussion about a script issue.""
}
```"
1148,Octal Latch Burn!,0,LEGITIMATE,The email appears to be a genuine request for technical help regarding an electronic component.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine request for technical help regarding an electronic component.""}"
1149,Re: assembler,0,LEGITIMATE,"The email content is brief and innocuous, lacking phishing hallmarks like urgent requests, suspicious links, or requests for personal information.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content is brief and innocuous, lacking phishing hallmarks like urgent requests, suspicious links, or requests for personal information.""}"
1150,Important,1,PHISHING,"The email uses urgency and threats to pressure the recipient into clicking a link, a common phishing tactic. It also contains grammatical errors and suspicious formatting.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses urgency and threats to pressure the recipient into clicking a link, a common phishing tactic. It also contains grammatical errors and suspicious formatting.""}"
1151,Your Account Urgent Document Is Ready,1,PHISHING,"The email uses scare tactics, claims of account compromise, and requests for sensitive information (security questions and answers), all common phishing techniques.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics, claims of account compromise, and requests for sensitive information (security questions and answers), all common phishing techniques.""}"
1152,Re: Purchase 6811s,0,PHISHING,"The email contains a generic greeting, a shortened URL, and a request to visit a website to purchase a specific product, which are common phishing tactics.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains a generic greeting, a shortened URL, and a request to visit a website to purchase a specific product, which are common phishing tactics.""}"
1153,You Have a New Payment Transfer,1,PHISHING,"Requests opening of an attachment from an unverified source, common phishing tactic.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Requests opening of an attachment from an unverified source, common phishing tactic.""}"
1154,AWAITING YOUR SINCERE RESPONSE,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited offer of large sum of money, requests for secrecy and urgency, use of official-sounding titles and organizations, and grammatical errors.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: unsolicited offer of large sum of money, requests for secrecy and urgency, use of official-sounding titles and organizations, and grammatical errors.""
}
```"
1155,mortgage r us,1,PHISHING,"Generic subject and body, urging immediate action with a suspicious link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Generic subject and body, urging immediate action with a suspicious link.""}"
1156,[Lockergnome Windows Daily]  Entrance Slouch,0,LEGITIMATE,"The email appears to be a legitimate newsletter from Lockergnome, a technology website.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a legitimate newsletter from Lockergnome, a technology website.""
}
```"
1157,alexis de tocqueville breakfast and solicitation,0,LEGITIMATE,The email appears to be a legitimate internal communication from Enron regarding their United Way campaign.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication from Enron regarding their United Way campaign.""}"
1158,"Re: Clearly bogus false positives -- on ""abuse"" contact point, no less",0,LEGITIMATE,The email appears to be a genuine technical discussion about email spam filtering and URI handling.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine technical discussion about email spam filtering and URI handling.""
}
```"
1159,aep actions,0,LEGITIMATE,The email appears to be an internal communication regarding action items and project updates.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be an internal communication regarding action items and project updates.""}"
1160,Tags reveal if frozen food is rotten,0,LEGITIMATE,The email discusses a potential new technology and doesn't contain any suspicious links or requests for personal information.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a potential new technology and doesn't contain any suspicious links or requests for personal information.""}"
